Name,Set,Qty,Foil,Avg Price,Rarity,Number
"Thrun, Breaker of Silence (Borderless)",Phyrexia: All Will Be One Variants,1,TRUE,0.34,Rare,331
"Jor Kadeen, First Goldwarden (Borderless)",Phyrexia: All Will Be One Variants,1,TRUE,0.31,Rare,332
"Melira, the Living Cure (Borderless)",Phyrexia: All Will Be One Variants,1,TRUE,0.23,Rare,333
"Graaz, Unstoppable Juggernaut (Borderless)",Phyrexia: All Will Be One Variants,1,TRUE,0.31,Rare,334
The Eternal Wanderer (Borderless),Phyrexia: All Will Be One Variants,1,TRUE,1.83,Rare,335
"Jace, the Perfected Mind (Borderless)",Phyrexia: All Will Be One Variants,1,FALSE,10.90,Mythic Rare,336
"Vraska, Betrayal's Sting (Borderless)",Phyrexia: All Will Be One Variants,1,FALSE,18.31,Mythic Rare,337
"Koth, Fire of Resistance (Borderless)",Phyrexia: All Will Be One Variants,1,TRUE,0.66,Rare,338
"Nissa, Ascended Animist (Borderless)",Phyrexia: All Will Be One Variants,1,FALSE,7.37,Mythic Rare,339
"Kaito, Dancing Shadow (Borderless)",Phyrexia: All Will Be One Variants,1,TRUE,0.58,Rare,340
"Kaya, Intangible Slayer (Borderless)",Phyrexia: All Will Be One Variants,1,TRUE,0.42,Rare,341
"Lukka, Bound to Ruin (Borderless)",Phyrexia: All Will Be One Variants,1,TRUE,0.85,Mythic Rare,342
"Nahiri, the Unforgiving (Borderless)",Phyrexia: All Will Be One Variants,1,FALSE,1.25,Mythic Rare,343
"Tyvar, Jubilant Brawler (Borderless)",Phyrexia: All Will Be One Variants,1,TRUE,1.74,Rare,344
"Elesh Norn, Mother of Machines (Oil Slick Raised Foil)",Phyrexia: All Will Be One Variants,1,TRUE,48.00,Mythic Rare,345
"Mondrak, Glory Dominus (Oil Slick Raised Foil)",Phyrexia: All Will Be One Variants,1,TRUE,71.66,Mythic Rare,346
Phyrexian Vindicator (Oil Slick Raised Foil),Phyrexia: All Will Be One Variants,1,TRUE,11.98,Mythic Rare,347
Ichormoon Gauntlet (Oil Slick Raised Foil),Phyrexia: All Will Be One Variants,1,TRUE,15.81,Mythic Rare,348
"Drivnod, Carnage Dominus (Oil Slick Raised Foil)",Phyrexia: All Will Be One Variants,1,TRUE,14.94,Mythic Rare,350
All Will Be One (Oil Slick Raised Foil),Phyrexia: All Will Be One Variants,1,TRUE,26.80,Mythic Rare,352
Capricious Hellraiser (Oil Slick Raised Foil),Phyrexia: All Will Be One Variants,1,TRUE,3.63,Mythic Rare,353
"Solphim, Mayhem Dominus (Oil Slick Raised Foil)",Phyrexia: All Will Be One Variants,1,TRUE,38.48,Mythic Rare,354
Tyrranax Rex (Oil Slick Raised Foil),Phyrexia: All Will Be One Variants,1,TRUE,17.04,Mythic Rare,355
"Zopandrel, Hunger Dominus (Oil Slick Raised Foil)",Phyrexia: All Will Be One Variants,1,TRUE,17.94,Mythic Rare,356
"Atraxa, Grand Unifier (Oil Slick Raised Foil)",Phyrexia: All Will Be One Variants,1,TRUE,67.21,Mythic Rare,357
Staff of Compleation (Oil Slick Raised Foil),Phyrexia: All Will Be One Variants,1,TRUE,15.17,Mythic Rare,358
Sword of Forge and Frontier (Oil Slick Raised Foil),Phyrexia: All Will Be One Variants,1,TRUE,18.67,Mythic Rare,359
"Jace, the Perfected Mind (Oil Slick Raised Foil)",Phyrexia: All Will Be One Variants,1,TRUE,15.29,Mythic Rare,360
"Vraska, Betrayal's Sting (Oil Slick Raised Foil)",Phyrexia: All Will Be One Variants,1,TRUE,19.46,Mythic Rare,361
"Nissa, Ascended Animist (Oil Slick Raised Foil)",Phyrexia: All Will Be One Variants,1,TRUE,12.60,Mythic Rare,362
"Nahiri, the Unforgiving (Oil Slick Raised Foil)",Phyrexia: All Will Be One Variants,1,TRUE,3.59,Mythic Rare,364
Plains (365) (Oil Slick Raised Foil),Phyrexia: All Will Be One Variants,1,TRUE,5.54,Basic Land,365
Island (366) (Oil Slick Raised Foil),Phyrexia: All Will Be One Variants,1,TRUE,5.31,Basic Land,366
Swamp (367) (Oil Slick Raised Foil),Phyrexia: All Will Be One Variants,1,TRUE,13.09,Basic Land,367
Mountain (368) (Oil Slick Raised Foil),Phyrexia: All Will Be One Variants,1,TRUE,5.76,Basic Land,368
Forest (369) (Oil Slick Raised Foil),Phyrexia: All Will Be One Variants,1,TRUE,5.50,Basic Land,369
Blackcleave Cliffs (Borderless),Phyrexia: All Will Be One Variants,1,TRUE,3.86,Rare,370
Copperline Gorge (Borderless),Phyrexia: All Will Be One Variants,1,TRUE,4.74,Rare,371
Darkslick Shores (Borderless),Phyrexia: All Will Be One Variants,1,TRUE,6.51,Rare,372
Razorverge Thicket (Borderless),Phyrexia: All Will Be One Variants,1,TRUE,2.17,Rare,373
Seachrome Coast (Borderless),Phyrexia: All Will Be One Variants,1,FALSE,3.77,Rare,374
Norn's Wellspring (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.28,Rare,375
Skrelv's Hive (Extended Art),Phyrexia: All Will Be One Variants,1,FALSE,2.22,Rare,376
White Sun's Twilight (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,2.96,Rare,377
Blade of Shared Souls (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.25,Rare,378
Blue Sun's Twilight (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.71,Rare,379
Encroaching Mycosynth (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.68,Rare,380
Mercurial Spelldancer (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.53,Rare,381
Mindsplice Apparatus (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,1.24,Rare,382
Black Sun's Twilight (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.38,Rare,383
Phyrexian Arena (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,4.53,Rare,384
Dragonwing Glider (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.19,Rare,385
Red Sun's Twilight (Extended Art),Phyrexia: All Will Be One Variants,1,FALSE,0.40,Rare,386
Urabrask's Forge (Extended Art),Phyrexia: All Will Be One Variants,1,FALSE,7.50,Rare,387
Vindictive Flamestoker (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.25,Rare,388
Bloated Contaminator (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,2.40,Rare,389
Conduit of Worlds (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,7.15,Rare,390
Green Sun's Twilight (Extended Art),Phyrexia: All Will Be One Variants,1,FALSE,0.49,Rare,391
Venerated Rotpriest (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,3.07,Rare,392
Argentum Masticore (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.33,Rare,393
The Filigree Sylex (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.33,Rare,394
Mirran Safehouse (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.17,Rare,395
Monument to Perfection (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.27,Rare,396
Soulless Jailer (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,3.91,Rare,397
Tablet of Compleation (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.22,Rare,398
Zenith Chronicler (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.49,Rare,399
Mirrex (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,4.00,Rare,400
The Monumental Facade (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.22,Rare,401
The Mycosynth Gardens (Extended Art),Phyrexia: All Will Be One Variants,1,FALSE,2.96,Rare,402
The Seedcore (Extended Art),Phyrexia: All Will Be One Variants,1,TRUE,0.75,Rare,403
Mite Overseer,Phyrexia: All Will Be One Variants,1,FALSE,0.50,Rare,404
Serum Sovereign,Phyrexia: All Will Be One Variants,1,FALSE,0.25,Rare,405
"Rhuk, Hexgold Nabber",Phyrexia: All Will Be One Variants,1,FALSE,0.25,Rare,407
Goliath Hatchery,Phyrexia: All Will Be One Variants,1,TRUE,1.28,Rare,408
Mite Overseer,Phyrexia: All Will Be One Variants,1,FALSE,0.62,Rare,409
Serum Sovereign,Phyrexia: All Will Be One Variants,1,FALSE,0.40,Rare,410
Kinzu of the Bleak Coven,Phyrexia: All Will Be One Variants,1,FALSE,0.47,Rare,411
"Rhuk, Hexgold Nabber",Phyrexia: All Will Be One Variants,1,FALSE,0.30,Rare,412
Goliath Hatchery,Phyrexia: All Will Be One Variants,1,FALSE,0.32,Rare,413
"Elesh Norn, Mother of Machines (414)",Phyrexia: All Will Be One Variants,1,FALSE,19.97,Mythic Rare,414
"Elesh Norn, Mother of Machines (415)",Phyrexia: All Will Be One Variants,1,FALSE,0.00,Mythic Rare,415
"Elesh Norn, Mother of Machines (416)",Phyrexia: All Will Be One Variants,1,TRUE,73.47,Mythic Rare,416
Bladed Ambassador,Phyrexia: All Will Be One Variants,1,TRUE,0.15,Uncommon,417
"Elesh Norn, Mother of Machines (418)",Phyrexia: All Will Be One Variants,1,TRUE,24.23,Mythic Rare,418
"Elesh Norn, Mother of Machines (420)",Phyrexia: All Will Be One Variants,1,TRUE,29.03,Mythic Rare,420
The Eternal Wanderer (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,7.28,Rare,422
"Kemba, Kha Enduring (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,1.91,Rare,423
"Mondrak, Glory Dominus (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,57.20,Mythic Rare,424
Sinew Dancer (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,0.15,Common,426
"Skrelv, Defector Mite (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,5.58,Rare,427
"Jace, the Perfected Mind (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,14.03,Mythic Rare,428
"Jace, the Perfected Mind (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,5.74,Mythic Rare,429
Quicksilver Fisher (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,0.15,Common,430
Thrummingbird (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,1.28,Uncommon,432
Archfiend of the Dross (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,10.81,Rare,434
Blightbelly Rat (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,0.22,Common,435
Bonepicker Skirge (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,0.20,Common,436
"Geth, Thane of Contracts (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,0.32,Rare,438
Phyrexian Obliterator (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,14.21,Mythic Rare,440
"Vraan, Executioner Thane (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,3.63,Rare,441
"Vraska, Betrayal's Sting (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,11.29,Mythic Rare,443
Furnace Punisher (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,0.17,Uncommon,445
"Koth, Fire of Resistance (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,2.04,Rare,446
Sawblade Scamp (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,0.11,Common,447
"Slobad, Iron Goblin (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,0.91,Rare,448
Urabrask's Anointer (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,0.18,Uncommon,450
Cankerbloom (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,1.87,Uncommon,451
"Nissa, Ascended Animist (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,3.72,Mythic Rare,453
Rustvine Cultivator (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,0.17,Common,455
"Ezuri, Stalker of Spheres (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,2.93,Rare,460
Glissa Sunslayer (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,13.99,Rare,461
"Jor Kadeen, First Goldwarden (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,1.22,Rare,462
"Kaito, Dancing Shadow (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,3.83,Rare,463
"Kaya, Intangible Slayer (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,2.20,Rare,464
"Lukka, Bound to Ruin (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,1.28,Mythic Rare,467
"Malcator, Purity Overseer (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,0.98,Rare,468
"Melira, the Living Cure (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,1.41,Rare,469
"Migloz, Maze Crusher (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,0.77,Rare,470
"Nahiri, the Unforgiving (Step-and-Compleat Foil)",Phyrexia: All Will Be One Variants,1,TRUE,1.29,Mythic Rare,472
Necrogen Rotpriest (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,0.26,Uncommon,473
Myr Convert (Step-and-Compleat Foil),Phyrexia: All Will Be One Variants,1,TRUE,0.33,Uncommon,479
